title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
3-комнатная квартира · 64 м² · 5/5 этаж,53 000 000〒,"Бостандыкский р-н, Си Синхая — Гагарина",3-комнатная квартира,64 м²,5,5,Нет,Нет
3-комнатная квартира · 82 м² · 5/8 этаж,80 000 000〒,"Бостандыкский р-н, мкр Ерменсай, Арайлы",3-комнатная квартира,82 м²,5,8,Нет,Да
1-комнатная квартира · 34 м² · 2/16 этаж,32 500 000〒,"Бостандыкский р-н, Жандосова 94А",1-комнатная квартира,34 м²,2,16,Нет,Да
3-комнатная квартира · 193 м² · 9/10 этаж,165 000 000〒,"Бостандыкский р-н, Аль-Фараби 53 — Ул.Маркова",3-комнатная квартира,193 м²,9,10,Нет,Да
3-комнатная квартира · 80 м² · 3/16 этаж,93 000 000〒,"Бостандыкский р-н, мкр Коктем-3, Мусрепова 24 — По Мусрепова между Сатпаева и Бухар жырау",3-комнатная квартира,80 м²,3,16,Нет,Да
3-комнатная квартира · 150 м² · 5/7 этаж,180 000 000〒,"Бостандыкский р-н, Мкр «Мирас» 31",3-комнатная квартира,150 м²,5,7,Нет,Да
3-комнатная квартира · 140 м² · 11/22 этаж,105 000 000〒,"Бостандыкский р-н, Бухар жырау — Шагабутдинова",3-комнатная квартира,140 м²,11,22,Нет,Да
3-комнатная квартира · 91.9 м² · 9/14 этаж,77 000 000〒,"Бостандыкский р-н, Масанчи — Абая",3-комнатная квартира,91.9 м²,9,14,Нет,Да
2-комнатная квартира · 54.5 м² · 2/16 этаж,53 700 000〒,"Бостандыкский р-н, Розыбакиева 197/2",2-комнатная квартира,54.5 м²,2,16,Нет,Да
3-комнатная квартира · 82 м² · 5/6 этаж,74 000 000〒,"Бостандыкский р-н, Аль-Фараби 51 — Пр.Аль-Фараби,уг.Маркова",3-комнатная квартира,82 м²,5,6,Нет,Нет
3-комнатная квартира · 106 м² · 3/4 этаж,95 000 000〒,"Бостандыкский р-н, мкр Мирас, Культобе 24/9",3-комнатная квартира,106 м²,3,4,Нет,Да
4-комнатная квартира · 100.2 м² · 5/18 этаж,83 000 000〒,"Бостандыкский р-н, Абая — Брусиловского",4-комнатная квартира,100.2 м²,5,18,Нет,Да
3-комнатная квартира · 102 м² · 10/25 этаж,77 000 000〒,"Бостандыкский р-н, Абиша Кекилбайулы",3-комнатная квартира,102 м²,10,25,Нет,Да
2-комнатная квартира · 53.4 м² · 13/17 этаж,50 000 000〒,"Бостандыкский р-н, Жандосова 94А",2-комнатная квартира,53.4 м²,13,17,Нет,Да
2-комнатная квартира · 57.4 м² · 11/18 этаж,47 000 000〒,"Бостандыкский р-н, Жандосова 94А",2-комнатная квартира,57.4 м²,11,18,Нет,Да
4-комнатная квартира · 137.3 м² · 11/12 этаж,190 000 000〒,"Бостандыкский р-н, Минина 14а",4-комнатная квартира,137.3 м²,11,12,Нет,Да
3-комнатная квартира · 75 м² · 3/5 этаж,75 000 000〒,"Бостандыкский р-н, мкр Коктем-1 43",3-комнатная квартира,75 м²,3,5,Нет,Нет
2-комнатная квартира · 64.1 м² · 6/10 этаж,73 000 000〒,"Бостандыкский р-н, Бухар Жырау 35",2-комнатная квартира,64.1 м²,6,10,Нет,Да
3-комнатная квартира · 113.2 м² · 6/17 этаж,155 000 000〒,"Бостандыкский р-н, Аль-Фараби 41/3",3-комнатная квартира,113.2 м²,6,17,Нет,Да
3-комнатная квартира · 53 м² · 4/4 этаж,42 000 000〒,"Бостандыкский р-н, Масанчи — Сатпаева",3-комнатная квартира,53 м²,4,4,Нет,Нет
4-комнатная квартира · 180 м² · 2/6 этаж,210 000 000〒,"Бостандыкский р-н, мкр Мирас, мкр. Мирас 128",4-комнатная квартира,180 м²,2,6,Нет,Да
2-комнатная квартира · 53.7 м² · 2/4 этаж,50 000 000〒,"Бостандыкский р-н, Масанчи 98",2-комнатная квартира,53.7 м²,2,4,Нет,Нет
2-комнатная квартира · 45 м² · 4/4 этаж,38 900 000〒,"Бостандыкский р-н, Тимирязева 81 — Тимирязева-Ауэзова",2-комнатная квартира,45 м²,4,4,Нет,Нет
2-комнатная квартира · 66.8 м² · 6/10 этаж,65 000 000〒,"Бостандыкский р-н, Жарокова 370 — Аль Фараби",2-комнатная квартира,66.8 м²,6,10,Нет,Да
2-комнатная квартира · 62 м² · 13/16 этаж,62 200 000〒,"Бостандыкский р-н, Розыбакиева 197/2",2-комнатная квартира,62 м²,13,16,Нет,Да
2-комнатная квартира · 60 м² · 11/17 этаж,43 000 000〒,"Бостандыкский р-н, Жандосова 94А",2-комнатная квартира,60 м²,11,17,Нет,Да
3-комнатная квартира · 61.3 м² · 3/4 этаж,40 500 000〒,"Бостандыкский р-н, Айманова 195А — Налоговый комитет Бостандыкского района. Жандосова Айманова.",3-комнатная квартира,61.3 м²,3,4,Нет,Нет
2-комнатная квартира · 61 м² · 3/9 этаж,46 300 000〒,"Бостандыкский р-н, мкр Хан Тенгри 11 — Кенесары",2-комнатная квартира,61 м²,3,9,Нет,Нет
2-комнатная квартира · 43 м² · 3/6 этаж,30 000 000〒,"Бостандыкский р-н, Кенесары хана 83/5 — Кенесары хана 83/5",2-комнатная квартира,43 м²,3,6,Нет,Да
2-комнатная квартира · 56 м² · 14/20 этаж,45 000 000〒,"Бостандыкский р-н, Жандосова 94А — Розыбакиева утепова",2-комнатная квартира,56 м²,14,20,Нет,Да
2-комнатная квартира · 57 м² · 2/17 этаж,35 499 999〒,"Бостандыкский р-н, Жандосова 94А",2-комнатная квартира,57 м²,2,17,Нет,Да
3-комнатная квартира · 105 м² · 2/14 этаж,115 000 000〒,"Бостандыкский р-н, Гагарина 277/7",3-комнатная квартира,105 м²,2,14,Нет,Да
2-комнатная квартира · 53 м² · 9/10 этаж,55 000 000〒,"Бостандыкский р-н, Катаева 218 — Розыбакиева - Утепова",2-комнатная квартира,53 м²,9,10,Нет,Да
3-комнатная квартира · 65 м² · 2/5 этаж,55 000 000〒,"Бостандыкский р-н, мкр Алмагуль 7",3-комнатная квартира,65 м²,2,5,Нет,Нет
2-комнатная квартира · 74 м² · 10/14 этаж,63 500 000〒,"Бостандыкский р-н, Утепова 20 — Розыбакиева",2-комнатная квартира,74 м²,10,14,Нет,Да
3-комнатная квартира · 90 м² · 5/5 этаж,59 000 000〒,"Бостандыкский р-н, Утепова — Жарокова",3-комнатная квартира,90 м²,5,5,Нет,Нет
3-комнатная квартира · 80 м² · 4/8 этаж,65 000 000〒,"Бостандыкский р-н, мкр Орбита-2 11 — Аль-фараби-Навои",3-комнатная квартира,80 м²,4,8,Нет,Нет
1-комнатная квартира · 39.6 м² · 3/5 этаж,34 500 000〒,"Бостандыкский р-н, Розыбакиева — Тимирязева",1-комнатная квартира,39.6 м²,3,5,Нет,Нет
3-комнатная квартира · 80 м² · 5/5 этаж,66 000 000〒,"Бостандыкский р-н, мкр Коктем-1 50",3-комнатная квартира,80 м²,5,5,Нет,Нет
3-комнатная квартира · 55 м² · 4/4 этаж,40 500 000〒,"Бостандыкский р-н, мкр Коктем-2 50а — ул. Бухар Жирау 50а",3-комнатная квартира,55 м²,4,4,Нет,Нет
2-комнатная квартира · 51 м² · 8/17 этаж,34 000 000〒,"Бостандыкский р-н, Жандосова 94А",2-комнатная квартира,51 м²,8,17,Нет,Да
2-комнатная квартира · 70 м² · 6/21 этаж,60 000 000〒,"Бостандыкский р-н, Розыбакиева 289 — Альфараби Розыбакиева",2-комнатная квартира,70 м²,6,21,Нет,Да
3-комнатная квартира · 105 м² · 10/12 этаж,90 000 000〒,"Бостандыкский р-н, Торайгырова 21/1",3-комнатная квартира,105 м²,10,12,Нет,Да
3-комнатная квартира · 115 м² · 4/12 этаж,73 000 000〒,"Бостандыкский р-н, Рыскулбекова",3-комнатная квартира,115 м²,4,12,Нет,Да
3-комнатная квартира · 98 м² · 2/15 этаж,99 000 000〒,"Бостандыкский р-н, Утепова 31 — Утепова/розыбакиева",3-комнатная квартира,98 м²,2,15,Нет,Да
4-комнатная квартира · 185 м² · 5/11 этаж,185 000 000〒,"Бостандыкский р-н, Аль-фараби 21 — Каратаева",4-комнатная квартира,185 м²,5,11,Нет,Да
3-комнатная квартира · 121 м² · 2/3 этаж,120 000 000〒,"Бостандыкский р-н, Аль- Фараби 116",3-комнатная квартира,121 м²,2,3,Нет,Да
3-комнатная квартира · 117.9 м² · 4/9 этаж,114 000 000〒,"Бостандыкский р-н, Маркова",3-комнатная квартира,117.9 м²,4,9,Нет,Да
2-комнатная квартира · 93 м² · 11/16 этаж,66 800 000〒,"Бостандыкский р-н, Абая 150/230 — Абая тургут озала",2-комнатная квартира,93 м²,11,16,Нет,Да
2-комнатная квартира · 51 м² · 10/15 этаж,48 000 000〒,"Бостандыкский р-н, Жандосова 31.блок5",2-комнатная квартира,51 м²,10,15,Нет,Да
3-комнатная квартира · 61 м² · 4/4 этаж,36 500 000〒,"Бостандыкский р-н, Радостовца — Тимирязьева-Радостовца",3-комнатная квартира,61 м²,4,4,Нет,Нет
2-комнатная квартира · 100 м² · 19/20 этаж,57 000 000〒,"Бостандыкский р-н, Солодовникова 21Д — Сатпаева",2-комнатная квартира,100 м²,19,20,Нет,Да
2-комнатная квартира · 73.1 м² · 13/14 этаж,48 500 000〒,"Бостандыкский р-н, Торайгырова 25",2-комнатная квартира,73.1 м²,13,14,Нет,Да
4-комнатная квартира · 160.8 м² · 9/33 этаж,143 916 000〒,"Бостандыкский р-н, Аль-Фараби 5В",4-комнатная квартира,160.8 м²,9,33,Нет,Да
2-комнатная квартира · 78 м² · 17/18 этаж,55 000 000〒,"Бостандыкский р-н, Навои 208 — Торайгырова",2-комнатная квартира,78 м²,17,18,Нет,Да
4-комнатная квартира · 86 м² · 4/5 этаж,69 500 000〒,"Бостандыкский р-н, Микрорайон алмагуль",4-комнатная квартира,86 м²,4,5,Нет,Нет
1-комнатная квартира · 33 м² · 1/5 этаж,29 000 000〒,"Бостандыкский р-н, Розыбакиева 138 — Сатпаева",1-комнатная квартира,33 м²,1,5,Нет,Нет
3-комнатная квартира · 170 м² · 1/4 этаж,250 000 000〒,"Бостандыкский р-н, Тимирязева 2а — Тимирязева Мира",3-комнатная квартира,170 м²,1,4,Нет,Да
2-комнатная квартира · 55 м² · 9/20 этаж,40 000 000〒,"Бостандыкский р-н, ПроспектАбая 160",2-комнатная квартира,55 м²,9,20,Нет,Да
3-комнатная квартира · 96 м² · 6/16 этаж,90 000 000〒,"Бостандыкский р-н, мкр Казахфильм, Розыбакиева 237 — Мега Алматы",3-комнатная квартира,96 м²,6,16,Нет,Да
3-комнатная квартира · 71 м² · 7/9 этаж,54 000 000〒,"Бостандыкский р-н, мкр Казахфильм 46 — Сыргабекова-Молодежная",3-комнатная квартира,71 м²,7,9,Нет,Нет
1-комнатная квартира · 32 м² · 4/4 этаж,24 000 000〒,"Бостандыкский р-н, Айманова 202",1-комнатная квартира,32 м²,4,4,Нет,Нет
3-комнатная квартира · 109 м² · 12/12 этаж,115 000 000〒,"Бостандыкский р-н, Розыбакиева 181а",3-комнатная квартира,109 м²,12,12,Нет,Да
1-комнатная квартира · 21 м² · 5/5 этаж,11 300 000〒,"Бостандыкский р-н, Жандосова 82",1-комнатная квартира,21 м²,5,5,Нет,Нет
4-комнатная квартира · 130 м² · 6/12 этаж,105 000 000〒,"Бостандыкский р-н, Торайгырова 21/1 — Мустафина",4-комнатная квартира,130 м²,6,12,Нет,Да
3-комнатная квартира · 88 м² · 12/12 этаж,81 000 000〒,"Бостандыкский р-н, Абиш Кекилбайулы — Розыбакиева",3-комнатная квартира,88 м²,12,12,Нет,Да
2-комнатная квартира · 42 м² · 4/4 этаж,33 500 000〒,"Бостандыкский р-н, Желтоксана 170 — Сатпаева",2-комнатная квартира,42 м²,4,4,Нет,Нет
3-комнатная квартира · 100.5 м² · 4/20 этаж,87 000 000〒,"Бостандыкский р-н, Абая — Брусиловского",3-комнатная квартира,100.5 м²,4,20,Нет,Да
2-комнатная квартира · 48 м² · 4/4 этаж,31 000 000〒,"Бостандыкский р-н, мкр Коктем-2 — Тимирязева Байзакова",2-комнатная квартира,48 м²,4,4,Нет,Нет
3-комнатная квартира · 56 м² · 2/4 этаж,43 800 000〒,"Бостандыкский р-н, Габдуллина/Манаса 88/81 — ТРЦ Атакент",3-комнатная квартира,56 м²,2,4,Нет,Нет
1-комнатная квартира · 30 м² · 3/4 этаж,23 000 000〒,"Бостандыкский р-н, Розыбакиева 216 — Басенова - Розыбакиева",1-комнатная квартира,30 м²,3,4,Нет,Нет
3-комнатная квартира · 147 м² · 1/6 этаж,145 000 000〒,"Бостандыкский р-н, Наурыз-2 15-27",3-комнатная квартира,147 м²,1,6,Нет,Да
2-комнатная квартира · 45.6 м² · 4/8 этаж,41 500 000〒,"Бостандыкский р-н, мкр Орбита-3 5 — Мустафина-Торайгырова",2-комнатная квартира,45.6 м²,4,8,Нет,Нет
3-комнатная квартира · 116 м² · 19/21 этаж,126 500 000〒,"Бостандыкский р-н, Аль-Фараби 105 — Ходжанова",3-комнатная квартира,116 м²,19,21,Нет,Да
1-комнатная квартира · 36.7 м² · 1/12 этаж,40 000 000〒,"Бостандыкский р-н, Сатпаева — Туркебаева",1-комнатная квартира,36.7 м²,1,12,Нет,Да
3-комнатная квартира · 59 м² · 3/5 этаж,45 000 000〒,"Бостандыкский р-н, мкр Орбита-2 16",3-комнатная квартира,59 м²,3,5,Нет,Нет
3-комнатная квартира · 58 м² · 4/5 этаж,39 000 000〒,"Бостандыкский р-н, мкр Орбита-1 — Навои Биржана",3-комнатная квартира,58 м²,4,5,Нет,Нет
3-комнатная квартира · 100 м² · 3/16 этаж,80 000 000〒,"Бостандыкский р-н, Абая 150/230 — Тургут Озала",3-комнатная квартира,100 м²,3,16,Нет,Да
2-комнатная квартира · 44 м² · 3/3 этаж,33 500 000〒,"Бостандыкский р-н, Жандосова 13 — Ауэзова",2-комнатная квартира,44 м²,3,3,Нет,Нет
3-комнатная квартира · 89 м² · 3/3 этаж,73 000 000〒,"Бостандыкский р-н, 16 улица 5",3-комнатная квартира,89 м²,3,3,Нет,Да
3-комнатная квартира · 74.5 м² · 7/9 этаж,60 000 000〒,"Бостандыкский р-н, Розыбакиева 175 — Байкадамова",3-комнатная квартира,74.5 м²,7,9,Нет,Нет
2-комнатная квартира · 64.1 м² · 9/16 этаж,57 000 000〒,"Бостандыкский р-н, Тлендиева 133 — Сатпаева",2-комнатная квартира,64.1 м²,9,16,Нет,Да
1-комнатная квартира · 41 м² · 9/9 этаж,36 500 000〒,"Бостандыкский р-н, мкр Алмагуль 27 — Дунаевского,между Жарокова и Гагарина",1-комнатная квартира,41 м²,9,9,Нет,Нет
2-комнатная квартира · 57.2 м² · 10/18 этаж,38 000 000〒,"Бостандыкский р-н, Жандосова 94А",2-комнатная квартира,57.2 м²,10,18,Нет,Да
4-комнатная квартира · 163 м² · 21/29 этаж,175 000 000〒,"Бостандыкский р-н, Аль-Фараби 7",4-комнатная квартира,163 м²,21,29,Нет,Да
3-комнатная квартира · 95 м² · 8/16 этаж,96 000 000〒,"Бостандыкский р-н, Тлендиева 133 — Сатпаева",3-комнатная квартира,95 м²,8,16,Нет,Да
3-комнатная квартира · 57.8 м² · 2/4 этаж,49 000 000〒,"Бостандыкский р-н, Радостовца — Жандосова (аллея им. Ю.Гагарина)",3-комнатная квартира,57.8 м²,2,4,Нет,Нет
2-комнатная квартира · 70.3 м² · 2/3 этаж,65 000 000〒,"Бостандыкский р-н, мкр Ерменсай — Рядом с фитнес клубом  Velvet на Ремизовке.",2-комнатная квартира,70.3 м²,2,3,Нет,Да
3-комнатная квартира · 70 м² · 5/5 этаж,54 500 000〒,"Бостандыкский р-н, мкр Коктем-2 2",3-комнатная квартира,70 м²,5,5,Нет,Нет
4-комнатная квартира · 150 м² · 13/16 этаж,130 000 000〒,"Бостандыкский р-н, Аль-Фараби 53",4-комнатная квартира,150 м²,13,16,Нет,Да
2-комнатная квартира · 62 м² · 6/12 этаж,55 000 000〒,"Бостандыкский р-н, Абиша Кекилбайулы 97а",2-комнатная квартира,62 м²,6,12,Нет,Да
3-комнатная квартира · 110 м² · 11/18 этаж,110 000 000〒,"Бостандыкский р-н, Розыбакиева 320 — Ходжанова",3-комнатная квартира,110 м²,11,18,Нет,Да
4-комнатная квартира · 100 м² · 14/20 этаж,69 500 000〒,"Бостандыкский р-н, Абая 160",4-комнатная квартира,100 м²,14,20,Нет,Да
2-комнатная квартира · 36 м² · 10/10 этаж,29 000 000〒,"Бостандыкский р-н, мкр Хан Тенгри 54",2-комнатная квартира,36 м²,10,10,Нет,Да
1-комнатная квартира · 21 м² · 3/5 этаж,15 500 000〒,"Бостандыкский р-н, Жандосова — Розыбакиева",1-комнатная квартира,21 м²,3,5,Да,Нет
1-комнатная квартира · 46.3 м² · 8/17 этаж,39 000 000〒,"Бостандыкский р-н, мкр Алмагуль, Егизбаева 7/5",1-комнатная квартира,46.3 м²,8,17,Нет,Да
2-комнатная квартира · 60 м² · 16/18 этаж,51 500 000〒,"Бостандыкский р-н, Абая — Брусиловского",2-комнатная квартира,60 м²,16,18,Нет,Да
3-комнатная квартира · 92 м² · 8/16 этаж,58 000 000〒,"Бостандыкский р-н, Радостовца Владимира",3-комнатная квартира,92 м²,8,16,Нет,Да
3-комнатная квартира · 92 м² · 9/12 этаж,81 500 000〒,"Бостандыкский р-н, Ходжанова 57/5 — Аль фараби Ходжанова",3-комнатная квартира,92 м²,9,12,Нет,Да
3-комнатная квартира · 83 м² · 16/18 этаж,77 000 000〒,"Бостандыкский р-н, Навои 208 — Торайгырова",3-комнатная квартира,83 м²,16,18,Нет,Да
3-комнатная квартира · 88 м² · 2/3 этаж,162 000 000〒,"Бостандыкский р-н, мкр Баганашыл, Рахмадиева 6",3-комнатная квартира,88 м²,2,3,Нет,Да
2-комнатная квартира · 67 м² · 4/6 этаж,65 000 000〒,"Бостандыкский р-н, Абиша Кекилбайулы 119А",2-комнатная квартира,67 м²,4,6,Нет,Нет
4-комнатная квартира · 112 м² · 2/14 этаж,98 000 000〒,"Бостандыкский р-н, Сулейменова 24а",4-комнатная квартира,112 м²,2,14,Нет,Да
2-комнатная квартира · 52 м² · 12/13 этаж,54 000 000〒,"Бостандыкский р-н, Утепова 20 — Розабакиева-Утепова",2-комнатная квартира,52 м²,12,13,Нет,Да
2-комнатная квартира · 50 м² · 6/17 этаж,46 000 000〒,"Бостандыкский р-н, Жандосова 94А",2-комнатная квартира,50 м²,6,17,Нет,Да
3-комнатная квартира · 140 м² · 18/22 этаж,107 000 000〒,"Бостандыкский р-н, Бухар жырау 27/5",3-комнатная квартира,140 м²,18,22,Нет,Да
4-комнатная квартира · 107 м² · 17/20 этаж,129 000 000〒,"Бостандыкский р-н, Гагарина 310",4-комнатная квартира,107 м²,17,20,Нет,Да
3-комнатная квартира · 94.1 м² · 13/14 этаж,85 000 000〒,"Бостандыкский р-н, мкр Орбита-1, Навои 210 — Мега, речка",3-комнатная квартира,94.1 м²,13,14,Нет,Да
3-комнатная квартира · 67 м² · 2/3 этаж,47 000 000〒,"Бостандыкский р-н, мкр Нурлытау (Энергетик), Мкрн. Нурлытау",3-комнатная квартира,67 м²,2,3,Нет,Да
